"3109253","SE","MG","BUGRE","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3109303","SE","MG","BURITIS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3109402","SE","MG","BURITIZEIRO","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3109451","SE","MG","CABECEIRA GRANDE","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3109501","SE","MG","CABO VERDE","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3109600","SE","MG","CACHOEIRA DA PRATA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3109709","SE","MG","CACHOEIRA DE MINAS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3102704","SE","MG","CACHOEIRA DE PAJEU","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3109808","SE","MG","CACHOEIRA DOURADA","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3109907","SE","MG","CAETANOPOLIS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3110004","SE","MG","CAETE","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3110103","SE","MG","CAIANA","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3110202","SE","MG","CAJURI","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3110301","SE","MG","CALDAS","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3110400","SE","MG","CAMACHO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3110509","SE","MG","CAMANDUCAIA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3110608","SE","MG","CAMBUI","Sim","2010","Sim","Lei Municipal","2.166/2010","12/10/2010"," ",""
"3110707","SE","MG","CAMBUQUIRA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3110806","SE","MG","CAMPANARIO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3110905","SE","MG","CAMPANHA","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3111002","SE","MG","CAMPESTRE","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3111101","SE","MG","CAMPINA VERDE","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3111150","SE","MG","CAMPO AZUL","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3111200","SE","MG","CAMPO BELO","Sim","2019","Sim","Lei Complementar","170/2019","9/17/2019"," ",""
"3111309","SE","MG","CAMPO DO MEIO","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3111408","SE","MG","CAMPO FLORIDO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3111507","SE","MG","CAMPOS ALTOS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3111606","SE","MG","CAMPOS GERAIS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3111903","SE","MG","CANA VERDE","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3111705","SE","MG","CANAA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3111804","SE","MG","CANAPOLIS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3112000","SE","MG","CANDEIAS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3112059","SE","MG","CANTAGALO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3112109","SE","MG","CAPARAO","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3112208","SE","MG","CAPELA NOVA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3112307","SE","MG","CAPELINHA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3112406","SE","MG","CAPETINGA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3112505","SE","MG","CAPIM BRANCO","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3112604","SE","MG","CAPINOPOLIS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3112653","SE","MG","CAPITAO ANDRADE","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3112703","SE","MG","CAPITAO ENEAS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3112802","SE","MG","CAPITOLIO","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3112901","SE","MG","CAPUTIRA","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3113008","SE","MG","CARAI","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3113107","SE","MG","CARANAIBA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3113206","SE","MG","CARANDAI","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3113305","SE","MG","CARANGOLA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3113404","SE","MG","CARATINGA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3113503","SE","MG","CARBONITA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3113602","SE","MG","CAREACU","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3113701","SE","MG","CARLOS CHAGAS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3113800","SE","MG","CARMESIA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3113909","SE","MG","CARMO DA CACHOEIRA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3114006","SE","MG","CARMO DA MATA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3114105","SE","MG","CARMO DE MINAS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3114204","SE","MG","CARMO DO CAJURU","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3114303","SE","MG","CARMO DO PARANAIBA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3114402","SE","MG","CARMO DO RIO CLARO","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3114501","SE","MG","CARMOPOLIS DE MINAS","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3114550","SE","MG","CARNEIRINHO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3114600","SE","MG","CARRANCAS","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3114709","SE","MG","CARVALHOPOLIS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3114808","SE","MG","CARVALHOS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3114907","SE","MG","CASA GRANDE","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3115003","SE","MG","CASCALHO RICO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3115102","SE","MG","CASSIA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3115300","SE","MG","CATAGUASES","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3115359","SE","MG","CATAS ALTAS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3115409","SE","MG","CATAS ALTAS DA NORUEGA","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3115458","SE","MG","CATUJI","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3115474","SE","MG","CATUTI","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3115508","SE","MG","CAXAMBU","Sim","2019","Nao","Nao aprovado em lei","","Nao aprovado em lei"," ",""
"3115607","SE","MG","CEDRO DO ABAETE","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3115706","SE","MG","CENTRAL DE MINAS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3115805","SE","MG","CENTRALINA","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3115904","SE","MG","CHACARA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3116001","SE","MG","CHALE","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3116100","SE","MG","CHAPADA DO NORTE","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3116159","SE","MG","CHAPADA GAUCHA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3116209","SE","MG","CHIADOR","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3116308","SE","MG","CIPOTANEA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3116407","SE","MG","CLARAVAL","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3116506","SE","MG","CLARO DOS POCOES","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3116605","SE","MG","CLAUDIO","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3116704","SE","MG","COIMBRA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3116803","SE","MG","COLUNA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3116902","SE","MG","COMENDADOR GOMES","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3117009","SE","MG","COMERCINHO","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3117108","SE","MG","CONCEICAO DA APARECIDA","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3115201","SE","MG","CONCEICAO DA BARRA DE MINAS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3117306","SE","MG","CONCEICAO DAS ALAGOAS","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3117207","SE","MG","CONCEICAO DAS PEDRAS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3117405","SE","MG","CONCEICAO DE IPANEMA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3117504","SE","MG","CONCEICAO DO MATO DENTRO","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3117603","SE","MG","CONCEICAO DO PARA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3117702","SE","MG","CONCEICAO DO RIO VERDE","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3117801","SE","MG","CONCEICAO DOS OUROS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3117836","SE","MG","CONEGO MARINHO","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3117876","SE","MG","CONFINS","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3117900","SE","MG","CONGONHAL","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3118007","SE","MG","CONGONHAS","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3118106","SE","MG","CONGONHAS DO NORTE","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3118205","SE","MG","CONQUISTA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3118304","SE","MG","CONSELHEIRO LAFAIETE","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3118403","SE","MG","CONSELHEIRO PENA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3118502","SE","MG","CONSOLACAO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3118601","SE","MG","CONTAGEM","Sim","2016","Sim","Lei Municipal","4830/2016","5/30/2016"," ",""
"3118700","SE","MG","COQUEIRAL","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3118809","SE","MG","CORACAO DE JESUS","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3118908","SE","MG","CORDISBURGO","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3119005","SE","MG","CORDISLANDIA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3119104","SE","MG","CORINTO","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3119203","SE","MG","COROACI","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3119302","SE","MG","COROMANDEL","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3119401","SE","MG","CORONEL FABRICIANO","SIM","2016","Sim","Lei Municipal","4.166/2018","2/17/2018"," ",""
"3119500","SE","MG","CORONEL MURTA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3119609","SE","MG","CORONEL PACHECO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3119708","SE","MG","CORONEL XAVIER CHAVES","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3119807","SE","MG","CORREGO DANTA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3119906","SE","MG","CORREGO DO BOM JESUS","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3119955","SE","MG","CORREGO FUNDO","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3120003","SE","MG","CORREGO NOVO","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3120102","SE","MG","COUTO DE MAGALHAES DE MINAS","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3120151","SE","MG","CRISOLITA","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3120201","SE","MG","CRISTAIS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3120300","SE","MG","CRISTALIA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3120409","SE","MG","CRISTIANO OTONI","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3120508","SE","MG","CRISTINA","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3120607","SE","MG","CRUCILANDIA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3120706","SE","MG","CRUZEIRO DA FORTALEZA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3120805","SE","MG","CRUZILIA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3120839","SE","MG","CUPARAQUE","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3120870","SE","MG","CURRAL DE DENTRO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3120904","SE","MG","CURVELO","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3121001","SE","MG","DATAS","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3121100","SE","MG","DELFIM MOREIRA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3121209","SE","MG","DELFINOPOLIS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3121258","SE","MG","DELTA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3121308","SE","MG","DESCOBERTO","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3121407","SE","MG","DESTERRO DE ENTRE RIOS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3121506","SE","MG","DESTERRO DO MELO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3121605","SE","MG","DIAMANTINA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3121704","SE","MG","DIOGO DE VASCONCELOS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3121803","SE","MG","DIONISIO","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3121902","SE","MG","DIVINESIA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3122009","SE","MG","DIVINO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3122108","SE","MG","DIVINO DAS LARANJEIRAS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3122207","SE","MG","DIVINOLANDIA DE MINAS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3122306","SE","MG","DIVINOPOLIS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3122355","SE","MG","DIVISA ALEGRE","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3122405","SE","MG","DIVISA NOVA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3122454","SE","MG","DIVISOPOLIS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3122470","SE","MG","DOM BOSCO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3122504","SE","MG","DOM CAVATI","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3122603","SE","MG","DOM JOAQUIM","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3122702","SE","MG","DOM SILVERIO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3122801","SE","MG","DOM VICOSO","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3122900","SE","MG","DONA EUSEBIA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3123007","SE","MG","DORES DE CAMPOS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3123106","SE","MG","DORES DE GUANHAES","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3123205","SE","MG","DORES DO INDAIA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3123304","SE","MG","DORES DO TURVO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3123403","SE","MG","DORESOPOLIS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3123502","SE","MG","DOURADOQUARA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3123528","SE","MG","DURANDE","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3123601","SE","MG","ELOI MENDES","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3123700","SE","MG","ENGENHEIRO CALDAS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3123809","SE","MG","ENGENHEIRO NAVARRO","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3123858","SE","MG","ENTRE FOLHAS","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3123908","SE","MG","ENTRE RIOS DE MINAS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3124005","SE","MG","ERVALIA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3124104","SE","MG","ESMERALDAS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3124203","SE","MG","ESPERA FELIZ","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3124302","SE","MG","ESPINOSA","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3124401","SE","MG","ESPIRITO SANTO DO DOURADO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3124500","SE","MG","ESTIVA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3124609","SE","MG","ESTRELA DALVA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3124708","SE","MG","ESTRELA DO INDAIA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3124807","SE","MG","ESTRELA DO SUL","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3124906","SE","MG","EUGENOPOLIS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3125002","SE","MG","EWBANK DA CAMARA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3125101","SE","MG","EXTREMA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3125200","SE","MG","FAMA","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3125309","SE","MG","FARIA LEMOS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3125408","SE","MG","FELICIO DOS SANTOS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3125606","SE","MG","FELISBURGO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3125705","SE","MG","FELIXLANDIA","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3125804","SE","MG","FERNANDES TOURINHO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3125903","SE","MG","FERROS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3125952","SE","MG","FERVEDOURO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3126000","SE","MG","FLORESTAL","Sim","2007","Sim","Lei Municipal","775/2007","10/23/2007"," ",""
"3126109","SE","MG","FORMIGA","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3126208","SE","MG","FORMOSO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3126307","SE","MG","FORTALEZA DE MINAS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3126406","SE","MG","FORTUNA DE MINAS","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3126505","SE","MG","FRANCISCO BADARO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3126604","SE","MG","FRANCISCO DUMONT","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3126703","SE","MG","FRANCISCO SA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3126752","SE","MG","FRANCISCOPOLIS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3126802","SE","MG","FREI GASPAR","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3126901","SE","MG","FREI INOCENCIO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3126950","SE","MG","FREI LAGONEGRO","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3127008","SE","MG","FRONTEIRA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3127057","SE","MG","FRONTEIRA DOS VALES","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3127073","SE","MG","FRUTA DE LEITE","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3127107","SE","MG","FRUTAL","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3127206","SE","MG","FUNILANDIA","Nao","","Nao possui plano","Nao possui plano","","Nao possui plano"," ",""
"3127305","SE","MG","GALILEIA","Nao respondeu","","Nao respondeu","Nao respondeu","","Nao respondeu"," ",""
"3127339","SE","MG","GAMELEIRAS","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3127354","SE","MG","GLAUCILANDIA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
"3127370","SE","MG","GOIABEIRA","Nao foi enviado oficio","","Nao foi enviado oficio","Nao foi enviado oficio","","Nao foi enviado oficio"," ",""
